id,date,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
2901,20150504T000000,3,2.5,2090,3821,2,0,0,3,7,2090,0,2008,0,98038,47.3655,-122.017,2040,4200
2902,20150407T000000,4,1.75,2560,15000,1,0,0,3,7,1880,680,1974,0,98075,47.5952,-122.053,2210,15150
2903,20140829T000000,3,1.75,2170,153767,1,0,0,3,7,2170,0,1976,0,98042,47.3694,-122.065,2840,49500
2904,20150122T000000,4,2,1980,4500,2,0,0,4,7,1980,0,1910,0,98107,47.6728,-122.379,1550,2541
2905,20141109T000000,3,1.75,1590,9636,1.5,0,0,4,6,1590,0,1953,0,98155,47.754,-122.321,1800,9975
2906,20140903T000000,3,1.75,1990,5600,1,0,1,3,8,1330,660,1941,0,98199,47.65,-122.415,2630,6780
2907,20140822T000000,2,1.5,1110,1189,3,0,0,3,8,1110,0,2000,0,98107,47.6711,-122.377,1420,1311
2908,20141027T000000,4,2.5,1900,9775,1,0,0,5,7,1900,0,1967,0,98033,47.6856,-122.168,1990,10500
2909,20140804T000000,5,2.5,4670,15857,2,0,0,3,11,4670,0,1998,0,98074,47.63,-122.011,3810,14824
2910,20140603T000000,5,2.5,2070,12000,1,0,0,4,7,1340,730,1967,0,98008,47.626,-122.104,2090,12000
2911,20141212T000000,4,1,1750,68841,1,0,0,3,7,1750,0,1942,0,98058,47.4442,-122.081,1550,32799
2912,20150128T000000,3,2.5,1620,7320,2,0,0,3,7,1620,0,1989,0,98038,47.3617,-122.054,1550,7686
2913,20141029T000000,3,2.5,2450,28185,2,0,0,3,9,2450,0,1990,0,98058,47.4665,-122.122,2440,33541
2914,20140724T000000,3,3,3730,35900,1,0,0,3,9,2960,770,1979,0,98008,47.5814,-122.122,2280,16026
2915,20150318T000000,2,1,1210,7440,1,0,0,3,6,780,430,1940,0,98155,47.7376,-122.322,1070,7440
2916,20140926T000000,4,2.5,2330,7936,2,0,0,3,9,2330,0,1987,0,98074,47.6269,-122.03,2460,8137
2917,20140716T000000,4,1.5,1350,8113,1,0,0,4,7,1350,0,1959,0,98004,47.5807,-122.196,1930,8113
2918,20140929T000000,4,2.5,3180,11652,2,0,1,3,9,3180,0,1977,0,98040,47.567,-122.212,3110,15183
2919,20140603T000000,4,3,4590,9150,2,0,0,3,10,3490,1100,1981,0,98177,47.7234,-122.372,2910,12348
2920,20140612T000000,4,2,2710,4750,1,0,0,4,7,1460,1250,1919,0,98115,47.6756,-122.305,1700,3800
2921,20140916T000000,3,2.25,2280,8765,2,0,0,3,8,2280,0,1977,0,98058,47.4419,-122.133,1920,8265
2922,20140620T000000,3,2.25,1750,1879,3,0,0,3,8,1750,0,2001,0,98107,47.6722,-122.391,1750,3155
2923,20150430T000000,2,2.25,1550,2285,2,0,0,3,8,1550,0,2007,0,98106,47.5398,-122.369,1550,2135
2924,20141118T000000,5,3.25,3960,321908,2,0,0,4,9,2690,1270,1989,0,98038,47.3984,-122.055,2360,96703
2925,20140530T000000,4,2.5,3150,13700,2,0,0,4,9,3150,0,1966,0,98040,47.5309,-122.224,3200,11900
2926,20140916T000000,4,2.5,2150,5397,2,0,0,3,8,2150,0,1998,0,98058,47.4644,-122.151,2260,5080
2927,20150123T000000,3,1.5,1390,7417,1,0,0,3,7,1390,0,1967,0,98001,47.3369,-122.275,1390,7665
2928,20140702T000000,6,4.5,3830,4800,3,0,0,3,9,3050,780,1919,2004,98119,47.6404,-122.361,1990,4800
2929,20140806T000000,4,1.75,1800,10890,1.5,0,0,4,6,1800,0,1912,0,98027,47.5312,-122.04,1530,9818
2930,20150414T000000,3,2.25,1470,5597,2,0,0,3,7,1470,0,1985,0,98029,47.5674,-122.019,1610,5217
2931,20150403T000000,1,1,1160,5000,2,0,0,3,7,1160,0,2000,0,98144,47.5883,-122.311,2060,5000
2932,20140908T000000,3,1,1290,10125,1,0,0,4,7,1290,0,1956,0,98028,47.7641,-122.265,1760,14460
2933,20141002T000000,4,2.5,3110,24466,2,0,0,3,9,3110,0,1997,0,98059,47.4898,-122.127,3080,22185
2934,20150112T000000,4,2.5,2880,8061,2,0,0,3,9,2880,0,1988,0,98058,47.439,-122.152,2650,7660
2935,20150326T000000,2,1,760,7272,1,0,0,4,7,760,0,1980,0,98003,47.3205,-122.33,1370,7866
2936,20150213T000000,3,2.5,2070,25710,1,0,0,5,6,2070,0,1917,0,98022,47.2032,-121.964,1350,17998
2937,20141202T000000,2,2,1370,3827,1,0,0,3,7,1020,350,1952,0,98199,47.652,-122.404,1550,5102
2938,20140530T000000,4,1,1290,5000,1.5,0,0,3,7,1290,0,1957,0,98146,47.513,-122.358,1440,2500
2939,20141021T000000,4,2.5,2150,7944,2,0,0,3,8,2150,0,1990,0,98092,47.259,-122.215,2170,8319
2940,20140616T000000,4,3.5,3290,5414,2,0,1,3,9,2360,930,2006,0,98034,47.7074,-122.219,1820,9609
2941,20140807T000000,3,1,1390,4820,1,0,0,4,7,910,480,1926,0,98133,47.704,-122.343,1320,4820
2942,20140507T000000,4,2.5,2180,11200,1,0,0,4,8,2180,0,1968,0,98072,47.7476,-122.086,1790,11200
2943,20150309T000000,3,1.5,1220,835,1.5,0,0,4,6,1220,0,1950,0,98103,47.6981,-122.341,1360,1251
2944,20150324T000000,4,5,4630,24054,2,0,3,3,11,4630,0,2005,0,98075,47.587,-121.966,4630,17584
2945,20140610T000000,5,3.75,3630,6000,1.5,0,0,3,9,2470,1160,2004,0,98033,47.6816,-122.199,2560,7560
2946,20141106T000000,3,3,2630,10156,1,0,0,4,9,2630,0,1987,0,98006,47.5481,-122.156,2660,10455
2947,20150310T000000,3,3.5,1370,1764,2,0,0,3,8,1180,190,2000,0,98119,47.6511,-122.368,1400,1398
2948,20140506T000000,4,3.5,3380,8330,2,0,0,3,8,3380,0,2000,0,98177,47.7741,-122.379,2220,8330
2949,20150205T000000,2,1,830,6893,1,0,0,3,7,830,0,1950,0,98125,47.7234,-122.328,1470,7200
2950,20140725T000000,4,2.5,2610,5866,2,0,0,3,8,2610,0,2005,0,98038,47.3441,-122.04,2480,5188
2951,20150311T000000,5,1.75,2000,8713,1,0,2,3,7,1000,1000,1962,0,98008,47.5882,-122.117,2040,8449
2952,20141112T000000,3,1.75,2270,13000,1,0,0,5,8,2270,0,1968,0,98058,47.4474,-122.144,2440,10000
2953,20141006T000000,3,1.75,2080,5000,2,0,0,5,8,2080,0,1906,0,98103,47.6717,-122.356,1820,5000
2954,20150309T000000,3,2.5,1890,6088,2,0,0,3,7,1890,0,1996,0,98002,47.2886,-122.218,1700,6600
2955,20141104T000000,4,2,1960,2166,1.5,0,0,4,7,1260,700,1926,0,98103,47.6545,-122.344,1670,4000
2956,20140804T000000,3,1.75,1780,11096,1,0,0,3,7,1210,570,1979,0,98074,47.617,-122.051,1780,10640
2957,20141215T000000,3,2,2160,15788,1,0,0,3,8,2160,0,1951,0,98004,47.6227,-122.207,2260,9787
2958,20140818T000000,3,1.75,1820,34800,1,0,0,4,6,1820,0,1967,0,98027,47.4616,-121.98,2570,52707
2959,20140606T000000,4,3.5,3010,3600,2,0,0,3,9,2370,640,1999,0,98112,47.6341,-122.284,2650,4200
2960,20140808T000000,3,1.75,1870,40250,1,0,0,5,7,1870,0,1959,0,98038,47.4038,-122.036,1870,40250
2961,20140926T000000,5,3.5,3580,21343,1.5,0,0,4,8,2140,1440,1937,0,98155,47.7646,-122.302,2430,21343
2962,20150501T000000,3,1,1310,5000,1.5,0,0,3,7,1310,0,1906,0,98103,47.6624,-122.347,1530,4800
2963,20140820T000000,3,1,1570,10050,1,0,0,3,7,1570,0,1963,0,98028,47.736,-122.231,2540,9940
2964,20140912T000000,3,2.5,2780,32880,1,0,0,3,9,2780,0,1993,0,98045,47.4798,-121.727,2780,40091
2965,20150203T000000,3,1.75,1760,10349,1,0,0,3,8,1760,0,1957,0,98005,47.6347,-122.173,1970,10933
2966,20150213T000000,4,2.5,2181,5521,2,0,0,3,8,2181,0,2006,0,98001,47.3503,-122.291,2333,5143
2967,20140918T000000,4,2.5,3490,18521,2,0,0,4,9,3490,0,1990,0,98077,47.7406,-122.07,2850,18521
2968,20150420T000000,2,1,1280,4635,1,0,0,3,6,840,440,1917,0,98118,47.5532,-122.28,1660,6180
2969,20140731T000000,3,1.75,1420,13187,1,0,0,4,7,1420,0,1974,0,98059,47.4608,-122.065,1620,13824
2970,20140924T000000,4,2.75,2420,7102,1,0,0,5,7,1670,750,1946,0,98177,47.7042,-122.371,1620,7102
2971,20141017T000000,3,2,1420,16000,1,0,0,3,7,1420,0,1966,0,98166,47.478,-122.358,1900,12630
2972,20150421T000000,5,2.5,3440,12350,1,0,2,4,9,1760,1680,1976,0,98003,47.3427,-122.325,3440,12763
2973,20141216T000000,4,1,2210,4366,2,0,0,3,8,2210,0,1901,0,98122,47.6105,-122.309,1740,1745
2974,20150312T000000,4,1,1320,11212,1,0,0,5,6,1320,0,1914,0,98002,47.3098,-122.209,1060,6766
2975,20141224T000000,5,1.75,1960,7875,1,0,0,4,7,1960,0,1968,0,98034,47.7256,-122.18,1800,7764
2976,20140924T000000,3,2,1010,21340,1,0,0,3,8,1010,0,1980,0,98074,47.6223,-122.043,1700,13045
2977,20140721T000000,3,1,1440,11925,1,0,0,3,7,1440,0,1968,0,98003,47.2738,-122.3,1440,10425
2978,20141210T000000,3,3.25,2670,5108,2,0,2,3,9,2670,0,2000,0,98065,47.5342,-121.866,2670,6500
2979,20141009T000000,3,2.5,2810,4607,2,0,0,3,8,2810,0,2004,0,98011,47.7735,-122.227,2540,4871
2980,20140623T000000,3,1.75,1230,9600,1,0,0,4,7,1230,0,1984,0,98042,47.3675,-122.095,1330,8250
2981,20150320T000000,3,1,1410,9384,1,0,0,3,7,1410,0,1948,0,98133,47.7161,-122.33,1990,9384
2982,20141016T000000,3,1,1560,8232,1,0,0,3,7,1560,0,1952,0,98004,47.623,-122.205,1930,8286
2983,20150416T000000,4,1,2050,7590,1,0,0,3,7,1280,770,1957,0,98178,47.4916,-122.224,2050,7800
2984,20140616T000000,4,2,2400,6000,2,0,0,3,6,2400,0,1913,1945,98011,47.7607,-122.209,1780,8732
2985,20150304T000000,3,3.25,3140,37120,1,0,0,3,9,1760,1380,1984,0,98065,47.5244,-121.842,2100,13500
2986,20140806T000000,4,1.75,1900,22896,1.5,0,0,3,7,1360,540,1922,1990,98010,47.3102,-122.023,1300,8960
2987,20140917T000000,3,2.5,2520,10223,2,0,0,3,10,2520,0,1988,0,98074,47.631,-122.042,2630,10091
2988,20140512T000000,4,2.75,2600,2750,1.5,0,0,3,7,1620,980,1936,0,98119,47.6413,-122.357,1960,3705
2989,20150324T000000,2,1,730,9975,1,0,0,1,5,730,0,1943,0,98168,47.4808,-122.315,860,9000
2990,20141017T000000,3,1,1260,10900,1,0,0,4,6,1260,0,1943,0,98056,47.491,-122.188,1090,8137
2991,20150331T000000,3,3.5,4560,14608,2,0,2,3,12,4560,0,1990,0,98034,47.6995,-122.228,4050,14226
2992,20150224T000000,4,2,1700,6375,1,0,0,4,7,850,850,1950,0,98115,47.6973,-122.295,1470,8360
2993,20140521T000000,4,2.5,2360,5226,2,0,0,3,8,2360,0,2001,0,98034,47.712,-122.229,2440,5156
2994,20140623T000000,3,1,1200,13100,1,0,0,3,6,1200,0,1943,0,98168,47.475,-122.258,1960,11285
2995,20141106T000000,2,1,710,6960,1,0,0,4,6,710,0,1943,0,98178,47.4886,-122.246,940,7680
2996,20140806T000000,3,2.5,1880,4200,2,0,0,3,7,1880,0,2007,0,98038,47.366,-122.017,2090,4200
2997,20150323T000000,4,2.25,2110,6375,1,0,2,4,8,1600,510,1941,0,98115,47.6819,-122.272,2760,6375
2998,20141119T000000,3,1,1690,7700,1,0,0,4,7,1690,0,1969,0,98003,47.3444,-122.304,1590,7700
2999,20140513T000000,5,4.25,3530,7924,2,0,0,3,10,3530,0,2001,0,98040,47.5894,-122.243,1750,9226
3000,20150203T000000,3,1.75,1470,8350,1,0,0,3,7,1470,0,1990,0,98001,47.2587,-122.253,1590,8182
3001,20141205T000000,3,1.75,1860,5750,1.5,0,0,5,6,1300,560,1918,0,98116,47.5586,-122.383,1550,5750
3002,20141218T000000,3,2.5,1950,3000,2,0,0,3,7,1950,0,2001,0,98146,47.4938,-122.337,1620,6000
3003,20140922T000000,4,2.75,4510,5000,2.5,0,2,3,8,3270,1240,1941,2000,98117,47.6852,-122.4,2010,5000
3004,20140530T000000,4,3.5,5550,28078,2,0,2,4,12,3350,2200,2000,0,98039,47.6395,-122.234,2980,19602
3005,20140822T000000,4,2.75,3410,23000,2,0,0,4,10,3410,0,1982,0,98006,47.5559,-122.149,2490,15512
3006,20140722T000000,5,3.5,2720,11454,2,0,0,3,9,1830,890,1988,0,98052,47.6466,-122.119,2920,11310
3007,20140528T000000,3,1,1390,9624,1.5,0,0,4,7,1390,0,1954,0,98155,47.7758,-122.301,1440,9624
3008,20150505T000000,3,2.5,1470,1445,2,0,0,3,8,1160,310,2005,0,98029,47.5468,-121.998,1470,1525
3009,20140522T000000,4,1.5,1740,7292,1,0,0,3,7,1020,720,1962,0,98168,47.4787,-122.302,1740,7573
3010,20140918T000000,3,2.5,1720,11656,2,0,0,3,8,1720,0,1987,1999,98052,47.6791,-122.113,1890,10336
3011,20140703T000000,2,0.75,660,5240,1,0,0,4,4,660,0,1912,0,98032,47.3881,-122.234,850,5080
3012,20140507T000000,3,2.5,1600,4271,2,0,0,3,7,1600,0,2000,0,98001,47.3303,-122.269,1700,4746
3013,20140609T000000,4,2.5,2610,33206,2,0,0,3,10,2610,0,1988,0,98053,47.6662,-122.057,2870,28295
3014,20140814T000000,3,1.75,1470,7590,1,0,0,3,7,1470,0,1988,0,98117,47.6964,-122.362,1700,5080
3015,20140507T000000,4,4,3680,18804,2,0,0,3,10,3680,0,1990,0,98074,47.6193,-122.014,3200,15954
3016,20140805T000000,4,2.25,2600,10660,2,0,0,4,8,2600,0,1979,0,98006,47.5533,-122.156,3150,10660
3017,20150218T000000,3,1.75,1790,15142,1,0,0,3,7,1360,430,1976,0,98072,47.7362,-122.172,1910,7500
3018,20140820T000000,3,1.5,1290,8175,1,0,0,4,7,820,470,1952,0,98004,47.6296,-122.205,2130,8577
3019,20141013T000000,4,2.5,3280,16575,1,0,0,3,9,2190,1090,1972,0,98188,47.426,-122.285,1570,13209
3020,20150121T000000,4,3.5,3720,13591,2,0,3,3,10,3720,0,2004,0,98065,47.536,-121.858,4210,14282
3021,20141013T000000,4,1,1300,18836,1,0,0,4,7,1300,0,1941,0,98056,47.5029,-122.188,1540,8498
3022,20150326T000000,3,2.25,2770,57745,2,0,0,3,8,2770,0,1985,0,98072,47.775,-122.124,2720,46765
3023,20140507T000000,3,1,1340,4284,1,0,0,3,7,1080,260,1910,0,98105,47.6633,-122.324,1960,4080
3024,20140530T000000,5,2.75,2220,4000,1,0,0,3,7,1230,990,1973,0,98144,47.5754,-122.305,1580,4000
3025,20141110T000000,2,2,1600,5643,1,0,0,3,7,1600,0,1954,0,98115,47.6968,-122.279,1600,5746
3026,20150327T000000,3,1,1250,4590,1.5,0,0,3,6,970,280,1903,0,98115,47.6757,-122.327,1830,4080
3027,20150310T000000,2,2.25,1800,2748,2,0,0,4,9,1800,0,1979,0,98008,47.6104,-122.113,1800,2755
3028,20140630T000000,3,2.5,1460,1613,2,0,0,3,8,1180,280,2007,0,98117,47.6781,-122.375,1460,1403
3029,20140902T000000,4,5,5810,7440,2,0,0,3,10,3790,2020,2004,0,98033,47.6878,-122.212,3010,7200
3030,20140619T000000,3,2,1730,38884,1,0,0,3,8,1730,0,1997,0,98038,47.4164,-121.951,2130,91040
3031,20150112T000000,4,2.75,1910,7210,1,0,0,4,7,1430,480,1980,0,98030,47.3693,-122.169,1750,7446
3032,20140714T000000,2,1.75,1610,4104,1,0,0,3,7,950,660,1996,0,98118,47.5565,-122.275,1510,5284
3033,20150226T000000,5,2.5,2620,12763,1,0,0,3,7,1400,1220,1979,0,98034,47.72,-122.213,2390,9156
3034,20140619T000000,2,1,920,8341,1,0,0,3,7,920,0,1939,0,98146,47.5015,-122.38,2330,9792
3035,20150218T000000,3,1,1180,7200,1,0,0,4,7,1180,0,1968,0,98058,47.4249,-122.178,1180,7200
3036,20150223T000000,3,1,1260,3230,1.5,0,0,3,7,1260,0,1907,0,98119,47.644,-122.369,1700,3500
3037,20150403T000000,2,1,770,8149,1,0,0,3,6,770,0,1948,0,98155,47.7467,-122.3,880,8149
3038,20140825T000000,4,2.5,2030,9825,1,0,0,3,8,1330,700,1985,0,98115,47.6892,-122.3,2180,7500
3039,20140509T000000,4,2.5,2330,14289,2,0,0,4,8,2330,0,1978,0,98007,47.5916,-122.148,2210,12823
3040,20140728T000000,3,2,2420,8800,1,0,0,4,7,1420,1000,1959,0,98188,47.4322,-122.291,1546,8666
3041,20150317T000000,3,3,1880,2200,2,0,0,3,8,1520,360,2007,0,98107,47.6666,-122.367,1500,1426
3042,20140512T000000,2,1.75,1360,8100,1,0,0,3,7,860,500,1975,0,98177,47.7295,-122.359,1830,6766
3043,20140610T000000,4,2,1630,10375,1,0,0,5,7,1630,0,1968,0,98077,47.7566,-122.073,1360,10026
3044,20141104T000000,4,1.5,1620,7875,1,0,0,3,7,1620,0,1956,0,98008,47.6041,-122.126,1890,8400
3045,20140522T000000,3,1.75,1610,7200,1,0,0,3,8,1090,520,1973,0,98112,47.6279,-122.287,3790,7200
3046,20140627T000000,2,1.5,1640,4080,1.5,0,0,5,7,1540,100,1916,0,98105,47.6624,-122.325,1880,4080
3047,20150225T000000,4,3.5,4500,44384,1,0,0,3,12,3340,1160,1990,0,98004,47.6323,-122.192,2540,26287
3048,20141218T000000,4,2.75,3800,12200,2,0,3,4,10,3800,0,1986,0,98006,47.5689,-122.156,3710,14796
3049,20150205T000000,3,2.25,2090,7450,1,0,0,3,7,1350,740,1978,0,98155,47.7598,-122.303,1740,7644
3050,20140620T000000,2,1,1240,27042,1,0,1,3,6,1000,240,1943,0,98070,47.5026,-122.465,2140,20059
3051,20150224T000000,4,2.25,1870,5371,2,0,0,3,7,1870,0,2009,0,98038,47.3844,-122.036,2380,4502
3052,20141203T000000,3,1,1340,10035,1,0,0,3,7,1340,0,1959,0,98178,47.4916,-122.254,2090,10035
3053,20140725T000000,3,2.25,2390,7875,1,0,1,3,10,1980,410,1948,0,98105,47.6515,-122.278,3720,9075
3054,20150210T000000,4,4,2630,59586,1,0,0,3,7,1470,1160,1963,0,98055,47.4496,-122.209,2230,5715
3055,20150316T000000,3,2.5,1740,22089,1,0,0,4,8,1130,610,1977,0,98070,47.3948,-122.435,2000,24925
3056,20150423T000000,3,1.5,2230,9120,1,0,0,3,7,1390,840,1959,0,98146,47.5008,-122.358,1420,8450
3057,20140811T000000,4,1.75,2630,9645,1,0,0,4,9,2630,0,1963,0,98040,47.5459,-122.228,2690,10439
3058,20150326T000000,5,2.5,1960,7350,1,0,0,4,7,1360,600,1969,0,98058,47.4368,-122.165,1900,7350
3059,20140609T000000,4,2.5,2730,4800,1.5,0,0,5,8,2230,500,1909,0,98119,47.642,-122.358,2190,4200
3060,20140823T000000,4,2.25,2860,5658,2,0,3,3,10,2130,730,1933,0,98199,47.6395,-122.409,2700,5221
3061,20140607T000000,4,2.5,2460,4200,2,0,0,3,8,2460,0,1998,0,98074,47.6041,-122.02,2460,4200
3062,20140814T000000,6,3.25,2820,4536,2,0,0,4,8,1930,890,1917,0,98105,47.6688,-122.309,2820,4536
3063,20140630T000000,3,2.5,3180,7904,1,0,0,3,8,1810,1370,2006,0,98056,47.489,-122.181,1950,7800
3064,20141104T000000,4,2,1480,15000,1,0,0,4,7,1480,0,1957,0,98055,47.4312,-122.196,1450,8768
3065,20150427T000000,3,1,1240,4000,1.5,0,0,3,8,1240,0,1928,2000,98106,47.5467,-122.359,1200,17707
3066,20140707T000000,5,2,2800,17788,1,0,0,4,8,1400,1400,1963,0,98033,47.6719,-122.163,1760,18282
3067,20150401T000000,5,2,2360,19899,1,0,0,4,7,2360,0,1968,0,98010,47.3299,-122.046,1860,19998
3068,20141205T000000,4,2.5,2370,6557,2,0,0,3,9,2370,0,1998,0,98042,47.423,-122.155,2370,7378
3069,20150429T000000,3,1,950,4000,1,0,0,3,7,780,170,1949,0,98118,47.5232,-122.284,1230,4000
3070,20150327T000000,3,2.25,1590,9200,1,0,0,4,7,1110,480,1979,0,98092,47.2917,-122.184,1880,9200
3071,20141111T000000,3,2.25,2130,8800,1,0,0,3,8,1270,860,1978,0,98030,47.383,-122.168,1960,8075
3072,20150424T000000,4,2.75,2470,50123,1,0,0,3,8,1280,1190,1978,0,98022,47.2504,-122,2200,54520
3073,20140808T000000,4,2.5,1700,4268,2,0,0,3,7,1700,0,2000,0,98001,47.3303,-122.268,1700,4488
3074,20140605T000000,3,2.5,2600,5540,2,0,0,3,8,2600,0,2004,0,98038,47.3446,-122.041,2600,5540
3075,20141106T000000,3,2.5,1960,8469,2,0,0,4,8,1960,0,1984,0,98052,47.7236,-122.105,2040,8189
3076,20141016T000000,3,2.25,1830,39165,1,0,0,5,8,1830,0,1963,0,98027,47.4612,-121.992,2020,36184
3077,20141015T000000,4,2.75,2890,16397,2,0,0,3,10,2890,0,1997,0,98077,47.7102,-122.072,3170,16397
3078,20140812T000000,3,2,1390,10155,1,0,0,3,7,1130,260,1980,0,98003,47.2575,-122.305,1790,10155
3079,20140826T000000,4,2.5,2040,6685,2,0,0,3,8,2040,0,1998,0,98133,47.7413,-122.354,1890,8253
3080,20140523T000000,3,1.75,1120,5500,1.5,0,0,4,7,1120,0,1925,0,98136,47.5445,-122.391,1490,5500
3081,20140603T000000,4,2.25,1790,7203,1,0,0,4,7,1110,680,1973,0,98155,47.7709,-122.294,2270,9000
3082,20141029T000000,4,1.75,1540,7200,1,0,0,3,7,1260,280,1966,0,98003,47.3424,-122.308,1540,8416
3083,20141222T000000,3,1.5,1810,18483,1,0,0,3,8,1810,0,1954,0,98177,47.7617,-122.378,2920,20279
3084,20140908T000000,3,2.75,2230,14400,1,0,0,4,8,1460,770,1977,0,98075,47.5791,-122.048,2200,13280
3085,20140815T000000,4,3,2740,2811,2,0,0,3,8,2240,500,2003,0,98072,47.7738,-122.158,2740,3596
3086,20150304T000000,6,4,5110,7128,2.5,0,0,4,11,5110,0,1906,0,98112,47.6285,-122.304,4110,6480
3087,20140808T000000,3,2.5,1980,39932,2,0,0,3,8,1980,0,1994,0,98011,47.7433,-122.196,2610,12769
3088,20150426T000000,3,2.5,1580,6860,2,0,0,3,7,1580,0,1995,0,98055,47.4447,-122.188,1580,7050
3089,20140520T000000,4,1.75,1590,10523,2,0,0,4,7,1590,0,1922,0,98133,47.7358,-122.342,1610,8568
3090,20140714T000000,3,1.75,1650,9600,1,0,0,4,7,1650,0,1977,0,98075,47.5779,-122.044,2040,12220
3091,20140924T000000,4,2.25,2100,7350,2,0,0,3,8,2100,0,1979,0,98033,47.7019,-122.171,1780,7350
3092,20140908T000000,3,2.25,2530,45234,2,0,0,4,9,2530,0,1985,0,98072,47.7221,-122.12,3110,35617
3093,20140513T000000,3,1,1440,5000,2,0,0,3,7,1440,0,1910,0,98103,47.6741,-122.354,1850,4500
3094,20150130T000000,5,5.75,7730,230868,2,0,0,3,12,6660,1070,2004,0,98077,47.7615,-122.084,2660,39292
3095,20150320T000000,4,2.25,2160,9525,1,0,0,3,8,1080,1080,1961,0,98040,47.5651,-122.221,2780,9525
3096,20141003T000000,3,1.5,1630,6625,1,0,0,5,7,980,650,1980,0,98023,47.29,-122.368,1440,7145
3097,20141106T000000,4,2.5,2170,7700,1,0,0,3,7,1420,750,1969,0,98034,47.7216,-122.219,1710,7770
3098,20150424T000000,2,1,840,12750,1,0,0,3,6,840,0,1925,0,98055,47.484,-122.211,1480,6969
3099,20140910T000000,4,2.25,2570,36465,2,0,0,4,8,2570,0,1980,0,98053,47.6555,-122.042,2390,41454
3100,20150401T000000,4,2.25,2090,8579,2,0,0,3,8,2090,0,1987,0,98074,47.6364,-122.03,1850,8843
3101,20150403T000000,3,1.75,1860,9629,1,0,0,4,7,1240,620,1961,0,98059,47.4913,-122.143,1940,9629
3102,20140826T000000,4,2.25,2300,9100,1,0,0,3,7,1280,1020,1977,0,98058,47.4576,-122.16,1640,9100
3103,20140620T000000,4,2.75,3150,7035,2,0,0,3,9,3150,0,2004,0,98075,47.5979,-121.974,3200,7035
3104,20150310T000000,5,2.5,3160,8000,1,0,0,4,7,1580,1580,1960,0,98040,47.5735,-122.208,2440,8079
3105,20140902T000000,3,2.25,1790,7125,1,0,0,3,7,1220,570,1974,0,98034,47.7184,-122.226,2040,7950
3106,20150422T000000,3,2.5,1650,4636,2,0,0,3,8,1650,0,1999,0,98075,47.5997,-122.016,1650,4504
3107,20150324T000000,4,2.75,2220,11925,1,0,0,3,7,1560,660,1953,1985,98004,47.6381,-122.205,2500,11377
3108,20150428T000000,3,2.5,1970,8426,2,0,0,3,8,1970,0,1992,0,98003,47.2674,-122.306,1970,9197
3109,20141120T000000,3,1.5,1420,9081,1,0,0,4,6,1420,0,1990,0,98022,47.1948,-121.999,1090,8410
3110,20150317T000000,2,1.75,1930,4601,1,0,0,3,8,1930,0,2006,0,98053,47.7196,-122.022,1670,4500
3111,20140811T000000,1,1.5,1048,4800,1,0,0,3,7,1048,0,1942,0,98055,47.4759,-122.212,950,4800
3112,20141107T000000,4,2.5,2380,4950,2,0,0,3,8,2380,0,2004,0,98136,47.5382,-122.391,1370,5120
3113,20150423T000000,4,2.5,2700,25870,2,0,0,4,8,2700,0,1992,0,98033,47.6934,-122.161,1540,20720
3114,20150428T000000,3,2.25,2330,3600,1.5,0,0,3,8,2330,0,1971,0,98074,47.631,-122.061,2050,4275
3115,20140520T000000,3,2,2020,8118,1,0,0,3,7,1020,1000,1963,0,98008,47.5866,-122.118,1670,8118
3116,20140909T000000,3,2.5,2190,10000,1,0,0,4,7,1540,650,1957,0,98040,47.5419,-122.214,2880,11782
3117,20141118T000000,2,1,1250,4558,1,0,0,3,7,1250,0,1948,0,98126,47.5318,-122.379,1180,4494
3118,20140808T000000,3,2.5,1780,11000,1,0,0,4,8,1210,570,1980,0,98006,47.5574,-122.149,2310,9700
3119,20140905T000000,4,2.5,2370,9517,1,0,0,3,9,1630,740,1984,0,98074,47.6222,-122.034,2440,9035
3120,20140509T000000,4,2.25,3060,48787,2,0,0,3,8,3060,0,1992,0,98010,47.3397,-121.918,2090,48787
3121,20150403T000000,2,1,1100,7500,1,0,0,3,7,1100,0,1951,0,98125,47.7235,-122.326,1920,7149
3122,20150305T000000,3,1.75,1480,8667,1,0,0,5,7,740,740,1954,0,98006,47.5718,-122.136,1600,10644
3123,20140602T000000,5,2.5,3990,3839,1,0,0,4,8,1990,2000,1962,0,98112,47.6236,-122.299,2090,5000
3124,20141231T000000,3,2,1100,9165,1,0,0,4,7,1100,0,1969,0,98034,47.7304,-122.231,1510,8500
3125,20140926T000000,3,2,1030,11118,1,0,0,5,7,1030,0,1970,0,98003,47.3463,-122.308,1300,7920
3126,20141124T000000,4,2.5,2870,35757,2,0,0,4,9,2870,0,1977,0,98077,47.7568,-122.05,2700,41221
3127,20140718T000000,4,2.5,2740,11975,2,0,0,4,8,2740,0,1991,0,98074,47.6315,-122.028,2310,9068
3128,20140513T000000,4,1.75,2180,13529,1,0,0,3,7,1090,1090,1956,0,98155,47.7516,-122.294,2000,13529
3129,20140729T000000,5,5.25,5090,23669,2,0,0,3,12,5090,0,2006,0,98004,47.6297,-122.216,3830,22605
3130,20141111T000000,5,3,3520,36558,2,0,0,4,8,2100,1420,1985,0,98027,47.4658,-122.007,3000,36558
